367	2104
367	2110
367	2113
367	2114
367	2115
367	2118
367	2119
367	2121
367	2122
367	2123
367	2124
367	2131
367	2132
367	2135
367	2138
367	2139
367	2140
367	2146
367	2149
367	2151
367	2152
367	2153
367	2158
367	2162
367	2170
367	2176
367	2177
367	2180
367	2181
367	2182
367	2185
367	2186
367	2191
367	2192
367	2193
367	2195
367	2199
367	2200
367	2202
367	2220
367	2239
367	2241
367	2246
367	2247
367	2252
367	2256
367	2258
367	2259
367	2260
367	2262
367	2268
367	2272
367	2273
367	2274
367	2275
367	2280
367	2289
367	2297
367	2300
367	2308
367	2309
367	2317
367	2318
367	2332
367	2334
367	2335
367	2342
367	2352
367	2354
367	2355
367	2357
367	2358
367	2444
367	2475
367	2487
367	2494
367	2495
367	2517
367	2526
367	2530
367	2531
367	2533
367	2534
367	2535
367	2553
367	2560
367	2564
367	2569
367	2570
367	2571
367	2582
367	2585
367	2590
367	2591
367	2595
367	2596
367	2619
367	2621
367	2622
367	2626
367	2629
367	2632
367	2634
367	2635
367	2637
367	2645
367	2647
367	2649
367	2650
367	2660
367	2665
367	2670
367	2674
367	2677
367	2683
367	2686
367	2687
367	2690
367	2693
367	2697
367	2710
367	2719
367	2729
367	2730
367	2731
367	2734
367	2736
367	2737
367	2739
367	2741
367	2743
367	2744
367	2745
367	2746
367	2752
367	2762
367	2766
367	2768
367	2769
367	2770
367	2773
367	2774
367	2776
367	2778
367	2786
367	2787
367	2788
367	2799
367	2803
367	2804
367	2805
367	2820
367	2824
367	2825
367	2827
367	2863
367	2868
367	2872
367	2876
367	2879
367	2885
367	2887
367	2888
367	2889
367	2890
367	2892
367	2895
367	2897
367	2898
367	2906
367	2908
367	2909
367	2911
367	2915
367	2919
367	2920
367	2921
367	2925
367	2932
367	2934
367	2936
367	2941
367	2960
367	2963
367	2969
367	2979
367	2983
367	2984
367	2992
367	2995
367	2998
367	3003
367	3006
367	3007
367	3010
367	3012
367	3015
367	3020
367	3033
367	3061
367	3064
367	3067
367	3068
367	3069
367	3075
367	3077
367	3084
367	3090
367	3091
367	3092
367	3096
367	3097
367	3098
367	3099
367	3110
367	3112
367	3140
367	3141
367	3156
367	3159
367	3161
367	3162
367	3163
367	3176
367	3178
367	3183
367	3184
367	3190
367	3191
367	3192
367	3196
367	3211
367	3212
367	3213
367	3216
367	3217
367	3218
367	3224
367	3225
367	3226
367	3241
367	3268
367	3269
367	3293
367	3294
367	3298
367	3309
367	3316
367	3321
367	3337
367	3339
367	3344
367	3351
367	3352
367	3357
367	3359
367	3361
367	3363
367	3371
367	3376
367	3381
367	3397
367	3398
367	3399
367	3428
367	3431
367	3454
367	3460
367	3476
367	3479
367	3480
367	3482
367	3484
367	3486
367	3488
367	3490
367	3491
367	3516
367	3537
367	3538
367	3539
367	3551
367	3556
367	3565
367	3566
367	3569
367	3570
367	3572
367	3575
367	3576
367	3592
367	3593
367	3595
367	3597
367	3600
367	3603
367	3604
367	3606
367	3607
367	3609
367	3613
367	3617
367	3621
367	3628
367	3633
367	3643
367	3646
367	3655
367	3656
367	3658
367	3660
367	3667
367	3672
367	3675
367	3678
367	3679
367	3682
367	3685
367	3688
367	3689
367	3690
367	3693
367	3694
367	3696
367	3705
367	3706
367	3707
367	3708
367	3709
367	3716
367	3720
367	3725
367	3726
367	3732
367	3743
367	3745
367	3751
367	3752
367	3753
367	3756
367	3759
367	3762
367	3763
367	3766
367	3772
367	3773
367	3776
367	3777
367	3778
367	3782
367	3783
367	3786
367	3797
367	3800
367	3824
367	3834
367	3836
367	3838
367	3840
367	3841
367	3843
367	3852
367	3853
367	3859
367	3881
367	3887
367	3895
367	3898
367	3899
367	3902
367	3908
367	3909
367	3910
367	3911
367	3912
367	3914
367	3915
367	3918
367	3920
367	3925
367	3927
367	3930
367	3938
367	3949
367	3953
367	3964
367	3972
367	3976
367	3977
367	3983
367	3987
367	3990
367	3992
367	4000
367	4008
367	4016
367	4017
367	4026
367	4035
367	4040
367	4041
367	4045
367	4047
367	4052
367	4053
367	4055
367	4060
367	4065
367	4067
367	4070
367	4071
367	4082
367	4084
367	4085
367	4086
367	4088
367	4089
367	4091
367	4092
367	4093
367	4121
367	4124
367	4126
367	4130
367	4131
367	4133
367	4134
367	4142
367	4144
367	4146
367	4147
367	4149
367	4151
367	4154
367	4155
367	4163
367	4170
367	4175
367	4194
367	4199
367	4200
367	4204
367	4205
367	4208
367	4209
367	4211
367	4212
367	4216
367	4217
367	4233
367	4236
367	4240
367	4249
367	4254
367	4255
367	4261
367	4267
367	4277
367	4281
367	4285
367	4286
367	4292
367	4293
367	4298
367	4299
367	4300
367	4301
367	4306
367	4308
367	4311
367	4313
367	4319
367	4327
367	4331
367	4335
367	4343
367	4363
367	4430
367	4435
367	4437
367	4439
367	4478
367	4482
367	4502
367	4507
367	4515
367	4522
367	4542
367	4548
367	4552
367	4593
367	4599
367	4601
367	4602
367	4604
367	4608
367	4609
367	4610
367	4617
367	4618
367	4620
367	4626
367	4627
367	4629
367	4632
367	4633
367	4635
367	4638
367	4642
367	4643
367	4644
367	4645
367	4646
367	4648
367	4649
367	4650
367	4651
367	4659
367	4660
367	4661
367	4664
367	4666
367	4670
367	4676
367	4678
367	4683
367	4684
367	4685
367	4686
367	4690
367	4693
367	4698
367	4717
367	4722
367	4726
367	4729
367	4734
367	4735
367	4739
367	4750
367	4752
367	4763
367	4771
367	4772
367	4773
367	4774
367	4775
367	4779
367	4780
367	4781
367	4782
367	4783
367	4784
367	4790
367	4792
367	4795
367	4799
367	4800
367	4802
367	4803
367	4811
367	4815
367	4826
367	4830
367	4835
367	4836
367	4837
367	4839
367	4850
367	4853
367	4854
367	4862
367	4864
367	4867
367	4883
367	4891
367	4897
367	4904
367	4907
367	4909
367	4913
367	4916
367	4919
367	4920
367	4921
367	4923
367	4926
367	4928
367	4929
367	4946
367	4958
367	4978
367	4983
367	4985
367	4993
367	5002
367	5007
367	5010
367	5019
367	5021
367	5033
367	5051
367	5054
367	5058
367	5062
367	5064
367	5066
367	5069
367	5071
367	5073
367	5079
367	5081
367	5082
367	5087
367	5090
367	5091
367	5095
367	5098
367	5099
367	5101
367	5104
367	5110
367	5116
367	5125
367	5136
367	5137
367	5142
367	5144
367	5145
367	5151
367	5152
367	5156
367	5167
367	5168
367	5169
367	5172
367	5174
367	5175
367	5176
367	5187
367	5188
367	5189
367	5194
367	5195
367	5196
367	5197
367	5201
367	5203
367	5205
367	5208
367	5212
367	5214
367	5217
367	5218
367	5226
367	5228
367	5230
367	5238
367	5239
367	5251
367	5253
367	5255
367	5261
367	5265
367	5268
367	5269
367	5270
367	5287
367	5288
367	5289
367	5290
367	5291
367	5292
367	5293
367	5295
367	5297
367	5298
367	5301
367	5305
367	5306
367	5308
367	5311
367	5314
367	5315
367	5316
367	5317
367	5326
367	5327
367	5328
367	5332
367	5335
367	5336
367	5339
367	5340
367	5342
367	5343
367	5349
367	5351
367	5352
367	5358
367	5359
367	5360
367	5362
367	5364
367	5366
367	5368
367	5371
367	5376
367	5378
367	5393
367	5394
367	5396
367	5412
367	5414
367	5422
367	5430
367	5431
367	5434
367	5439
367	5442
367	5445
367	5464
367	5465
367	5467
367	5468
367	5473
367	5475
367	5495
367	5500
367	5501
367	5504
367	5507
367	5510
367	5514
367	5516
367	5518
367	5519
367	5521
367	5523
367	5524
367	5525
367	5527
367	5530
367	5532
367	5534
367	5547
367	5550
367	5557
367	5558
367	5563
367	5565
367	5567
367	5569
367	5570
367	5578
367	5580
367	5581
367	5583
367	5584
367	5586
367	5587
367	5592
367	5594
367	5596
367	5597
367	5599
367	5602
367	5604
367	5605
367	5607
367	5610
367	5611
367	5613
367	5616
367	5618
367	5624
367	5629
367	5631
367	5638
367	5641
367	5651
367	5654
367	5663
367	5664
367	5669
367	5672
367	5673
367	5675
367	5676
367	5680
367	5682
367	5683
367	5686
367	5689
367	5690
367	5695
367	5697
367	5700
367	5704
367	5707
367	5708
367	5709
367	5714
367	5718
367	5727
367	5729
367	5732
367	5734
367	5737
367	5738
367	5740
367	5742
367	5744
367	5747
367	5754
367	5763
367	5768
367	5770
367	5771
367	5774
367	5775
367	5780
367	5782
367	5783
367	5784
367	5787
367	5788
367	5789
367	5791
367	5792
367	5793
367	5795
367	5796
367	5797
367	5800
367	5801
367	5806
367	5814
367	5820
367	5829
367	5834
367	5865
367	5873
367	5878
367	5885
367	5886
367	5887
367	5890
367	5891
367	5894
367	5898
367	5900
367	5903
367	5905
367	5906
367	5910
367	5912
367	5914
367	5915
367	5918
367	5919
367	5921
367	5922
367	5923
367	5925
367	5928
367	5931
367	5932
367	5935
367	5937
367	5939
367	5954
367	5955
367	5959
367	5961
367	5962
367	5972
367	5976
367	5980
367	5981
367	5984
367	5989
367	5990
367	5991
367	5996
367	5997
367	5998
367	5999
367	6000
367	6002
367	6003
367	6006
367	6007
367	6014
367	6016
367	6018
367	6043
367	6046
367	6059
367	6080
367	6091
367	6093
367	6095
367	6097
367	6098
367	6101
367	6102
367	6103
367	6119
367	6122
367	6134
367	6137
367	6138
367	6147
367	6154
367	6160
367	6165
367	6168
367	6176
367	6182
367	6184
367	6191
367	6194
367	6196
367	6197
367	6206
367	6222
367	6236
367	6238
367	6239
367	6241
367	6242
367	6249
367	6252
367	6253
367	6259
367	6263
367	6271
367	6272
367	6273
367	6281
367	6284
367	6293
367	6294
367	6295
367	6303
367	6304
367	6307
367	6310
367	6311
367	6314
367	6326
367	6328
367	6331
367	6332
367	6335
367	6336
367	6337
367	6341
367	6343
367	6344
367	6345
367	6364
367	6372
367	6374
367	6383
367	6385
367	6390
367	6397
367	6399
367	6404
367	6415
367	6416
367	6421
367	6424
367	6425
367	6428
367	6433
367	6434
367	6444
367	6445
367	6446
367	6447
367	6449
367	6451
367	6453
367	6455
367	6461
367	6464
367	6468
367	6478
367	6483
367	6484
367	6487
367	6489
367	6491
367	6492
367	6493
367	6495
367	6497
367	6498
367	6500
367	6502
367	6503
367	6506
367	6507
367	6508
367	6510
367	6513
367	6514
367	6518
367	6519
367	6522
367	6525
367	6526
367	6533
367	6541
367	6546
367	6548
367	6553
367	6558
367	6559
367	6566
367	6567
367	6574
367	6575
367	6578
367	6580
367	6581
367	6584
367	6585
367	6586
367	6588
367	6591
367	6594
367	6595
367	6596
367	6599
367	6610
367	6611
367	6616
367	6617
367	6622
367	6627
367	6629
367	6631
367	6635
367	6638
367	6641
367	6642
367	6646
367	6648
367	6652
367	6653
367	6655
367	6659
367	6660
367	6662
367	6664
367	6666
367	6668
367	6670
367	6672
367	6674
367	6675
367	6678
367	6687
367	6691
367	6695
367	6709
367	6711
367	6721
367	6723
367	6726
367	6727
367	6729
367	6731
367	6733
367	6741
367	6744
367	6747
367	6764
367	6773
367	6775
367	6781
367	6786
367	6789
367	6792
367	6793
367	6801
367	6812
367	6814
367	6829
367	6833
367	6835
367	6836
367	6839
367	6840
367	6844
367	6854
367	6857
367	6867
367	6868
367	6869
367	6878
367	6882
367	6885
367	6891
367	6899
367	6904
367	6905
367	6907
367	6908
367	6913
367	6916
367	6920
367	6925
367	6934
367	6935
367	6938
367	6942
367	6944
367	6954
367	6988
367	6993
367	6996
367	6999
367	7001
367	7003
367	7006
367	7010
367	7012
367	7026
367	7029
367	7030
367	7035
367	7038
367	7042
367	7045
367	7046
367	7047
367	7048
367	7049
367	7050
367	7052
367	7054
367	7057
367	7064
367	7067
367	7068
367	7070
367	7072
367	7074
367	7075
367	7077
367	7078
367	7079
367	7082
367	7086
367	7088
367	7090
367	7091
367	7094
367	7097
367	7099
367	7100
367	7102
367	7104
367	7109
367	7113
367	7114
367	7122
367	7123
367	7128
367	7130
367	7132
367	7133
367	7135
367	7139
367	7145
367	7148
367	7150
367	7155
367	7158
367	7159
367	7161
367	7163
367	7164
367	7165
367	7168
367	7169
367	7170
367	7171
367	7172
367	7178
367	7182
367	7185
367	7201
367	7204
367	7205
367	7223
367	7227
367	7231
367	7234
367	7247
367	7248
367	7249
367	7262
367	7273
367	7277
367	7286
367	7292
367	7294
367	7296
367	7316
367	7322
367	7323
367	7325
367	7326
367	7328
367	7336
367	7337
367	7342
367	7353
367	7356
367	7357
367	7358
367	7360
367	7364
367	7371
367	7373
367	7375
367	7378
367	7399
367	7401
367	7402
367	7404
367	7408
367	7410
367	7412
367	7414
367	7416
367	7417
367	7424
367	7430
367	7434
367	7436
367	7439
367	7444
367	7447
367	7450
367	7456
367	7465
367	7468
367	7472
367	7474
367	7480
367	7482
367	7485
367	7494
367	7498
367	7499
367	7507
367	7508
367	7511
367	7514
367	7531
367	7532
367	7533
367	7538
367	7543
367	7555
367	7567
367	7580
367	7592
367	7702
367	7704
367	7705
367	7706
367	7707
367	7709
367	7716
367	7738
367	7741
367	7743
367	7745
367	7752
367	7753
367	7763
367	7764
367	7783
367	7789
367	7798
367	7799
367	7802
367	7804
367	7805
367	7813
367	7818
367	7832
367	7837
367	7840
367	7844
367	7849
367	7850
367	7851
367	7857
367	7870
367	7871
367	7874
367	7879
367	7881
367	7884
367	7903
367	7913
367	7918
367	7942
367	7957
367	7982
367	8021
367	8027
367	8029
367	8030
367	8036
367	8038
367	8048
367	8050
367	8061
367	8073
367	8087
367	8091
367	8099
367	8110
367	8125
367	8128
367	8140
367	8170
367	8175
367	8189
367	8193
367	8202
367	8218
367	8224
367	8226
367	8239
367	8277
367	8289
367	8291
367	8294
367	8295
367	8303
367	8310
367	8317
367	8318
367	8323
367	8324
367	8335
367	8336
367	8337
367	8339
367	8348
367	8352
367	8353
367	8356
367	8358
367	8364
367	8365
367	8366
367	8370
367	8379
367	8394
367	8398
367	8404
367	8406
367	8407
367	8411
367	8412
367	8416
367	8419
367	8425
367	8428
367	8434
367	8436
367	8440
367	8443
367	8444
367	8445
367	8449
367	8450
367	8452
367	8458
367	8459
367	8460
367	8464
367	8470
367	8473
367	8476
367	8482
367	8490
367	8491
367	8492
367	8493
367	8496
367	8497
367	8498
367	8502
367	8503
367	8504
367	8507
367	8515
367	8521
367	8522
367	8527
367	8531
367	8537
367	8540
367	8543
367	8545
367	8547
367	8548
367	8549
367	8553
367	8554
367	8555
367	8556
367	8564
367	8566
367	8569
367	8572
367	8573
367	8576
367	8577
367	8601
367	8603
367	8604
367	8607
367	8608
367	8609
367	8611
367	8614
367	8615
367	8618
367	8621
367	8624
367	8626
367	8629
367	8631
367	8633
367	8641
367	8643
367	8647
367	8648
367	8650
367	8654
367	8660
367	8663
367	8665
367	8667
367	8669
367	8671
367	8672
367	8673
367	8674
367	8675
367	8676
367	8677
367	8682
367	8693
367	8702
367	8703
367	8705
367	8707
367	8710
367	8714
367	8723
367	8727
367	8728
367	8729
367	8732
367	8735
367	8736
367	8738
367	8745
367	8754
367	8760
367	8773
367	8774
367	8775
367	8776
367	8777
367	8797
367	8799
367	8801
367	8802
367	8808
367	8813
367	8814
367	8816
367	8819
367	8821
367	8824
367	8826
367	8828
367	8829
367	8834
367	8837
367	8838
367	8839
367	8840
367	8841
367	8850
367	8852
367	8853
367	8854
367	8856
367	8864
367	8867
367	8869
367	8870
367	8871
367	8872
367	8874
367	8877
367	8878
367	8879
367	8880
367	8881
367	8884
367	8887
367	8891
367	8892
367	8897
367	8898
367	8899
367	8907
367	8908
367	8910
367	8915
367	8916
367	8924
367	8930
367	8932
367	8935
367	8940
367	8941
367	8942
367	8943
367	8945
367	8969
367	8970
367	8974
367	8975
367	8976
367	8985
367	8987
367	8988
367	8994
367	8995
367	8997
367	9014
367	9019
367	9020
367	9022
367	9026
367	9033
367	9034
367	9037
367	9039
367	9043
367	9050
367	9052
367	9053
367	9061
367	9064
367	9075
367	9095
367	9096
367	9099
367	9100
367	9108
367	9111
367	9114
367	9118
367	9123
367	9124
367	9125
367	9131
367	9139
367	9146
367	9154
367	9158
367	9159
367	9162
367	9168
367	9172
367	9175
367	9180
367	9181
367	9182
367	9185
367	9187
367	9189
367	9201
367	9202
367	9208
367	9209
367	9213
367	9214
367	9215
367	9217
367	9218
367	9221
367	9223
367	9228
367	9229
367	9230
367	9241
367	9242
367	9249
367	9252
367	9258
367	9261
367	9262
367	9263
367	9265
367	9267
367	9276
367	9277
367	9306
367	9311
367	9313
367	9314
367	9315
367	9317
367	9318
367	9320
367	9321
367	9322
367	9325
367	9328
367	9332
367	9334
367	9337
367	9340
367	9342
367	9343
367	9344
367	9348
367	9349
367	9351
367	9353
367	9354
367	9358
367	9363
367	9369
367	9371
367	9372
367	9392
367	9397
367	9398
367	9399
367	9402
367	9403
367	9404
367	9406
367	9407
367	9411
367	9413
367	9414
367	9415
367	9420
367	9425
367	9429
367	9441
367	9442
367	9444
367	9446
367	9448
367	9451
367	9455
367	9459
367	9462
367	9465
367	9467
367	9469
367	9470
367	9472
367	9474
367	9475
367	9477
367	9481
367	9482
367	9487
367	9489
367	9493
367	9497
367	9499
367	9507
367	9510
367	9517
367	9519
367	9520
367	9521
367	9530
367	9531
367	9532
367	9535
367	9536
367	9540
367	9545
367	9550
367	9553
367	9554
367	9563
367	9568
367	9569
367	9572
367	9575
367	9577
367	9581
367	9583
367	9585
367	9586
367	9589
367	9590
367	9592
367	9603
367	9604
367	9611
367	9612
367	9616
367	9617
367	9628
367	9630
367	9637
367	9639
367	9640
367	9641
367	9643
367	9644
367	9645
367	9647
367	9648
367	9649
367	9653
367	9654
367	9655
367	9658
367	9659
367	9663
367	9667
367	9669
367	9670
367	9675
367	9679
367	9681
367	9682
367	9683
367	9686
367	9688
367	9690
367	9692
367	9693
367	9697
367	9698
367	9708
367	9709
367	9710
367	9711
367	9712
367	9718
367	9722
367	9728
367	9729
367	9732
367	9733
367	9734
367	9735
367	9736
367	9741
367	9745
367	9749
367	9750
367	9751
367	9754
367	9755
367	9758
367	9759
367	9760
367	9764
367	9766
367	9767
367	9771
367	9774
367	9776
367	9779
367	9781
367	9782
367	9786
367	9787
367	9791
367	9792
367	9798
367	9804
367	9811
367	9814
367	9815
367	9816
367	9819
367	9824
367	9827
367	9829
367	9833
367	9839
367	9841
367	9844
367	9847
367	9848
367	9851
367	9853
367	9856
367	9857
367	9859
367	9861
367	9862
367	9863
367	9865
367	9866
367	9868
367	9870
367	9871
367	9873
367	9877
367	9880
367	9882
367	9883
367	9886
367	9887
367	9891
367	9896
367	9898
367	9901
367	9903
367	9909
367	9910
367	9915
367	9917
367	9920
367	9923
367	9928
367	9929
367	9931
367	9933
367	9936
367	9938
367	9939
367	9941
367	9943
367	9945
367	9946
367	9948
367	9949
367	9953
367	9955
367	9960
367	9966
367	9967
367	9972
367	9975
367	9978
367	9980
367	9984
367	9989
367	9990
367	9991
367	9993
367	9994
367	10000
367	10010
367	10015
367	10017
367	10018
367	10019
367	10020
367	10022
367	10026
367	10040
367	10043
367	10045
367	10046
367	10048
367	10049
367	10051
367	10052
367	10054
367	10055
367	10057
367	10060
367	10063
367	10076
367	10079
367	10082
367	10085
367	10086
367	10090
367	10092
367	10096
367	10097
367	10098
367	10099
367	10100
367	10106
367	10109
367	10110
367	10116
367	10120
367	10123
367	10129
367	10136
367	10142
367	10144
367	10149
367	10150
367	10152
367	10156
367	10157
367	10160
367	10163
367	10165
367	10169
367	10170
367	10171
367	10178
367	10179
367	10180
367	10181
367	10184
367	10186
367	10188
367	10190
367	10193
367	10194
367	10203
367	10207
367	10211
367	10217
367	10223
367	10225
367	10226
367	10228
367	10231
367	10234
367	10236
367	10239
367	10241
367	10242
367	10243
367	10244
367	10250
367	10252
367	10253
367	10254
367	10255
367	10257
367	10260
367	10265
367	10267
367	10274
367	10276
367	10277
367	10290
367	10295
367	10296
367	10302
367	10317
367	10318
367	10324
367	10330
367	10335
367	10336
367	10343
367	10349
367	10352
367	10363
367	10365
367	10370
367	10391
367	10393
367	10395
367	10402
367	10403
367	10404
367	10407
367	10409
367	10413
367	10417
367	10424
367	10425
367	10428
367	10446
367	10451
367	10455
367	10458
367	10461
367	10465
367	10466
367	10467
367	10468
367	10472
367	10473
367	10475
367	10477
367	10479
367	10486
367	10487
367	10488
367	10491
367	10492
367	10495
367	10497
367	10499
367	10512
367	10521
367	10529
367	10533
367	10538
367	10541
367	10550
367	10553
367	10556
367	10560
367	10563
367	10564
367	10578
367	10579
367	10580
367	10587
367	10590
367	10602
367	10606
367	10611
367	10617
367	10618
367	10620
367	10623
367	10626
367	10627
367	10628
367	10630
367	10632
367	10642
367	10643
367	10644
367	10650
367	10653
367	10656
367	10657
367	10658
367	10659
367	10663
367	10664
367	10666
367	10667
367	10672
367	10678
367	10681
367	10686
367	10699
367	10714
367	10718
367	10721
367	10724
367	10725
367	10735
367	10736
367	10744
367	10748
367	10752
367	10753
367	10758
367	10761
367	10763
367	10765
367	10768
367	10771
367	10777
367	10783
367	10787
367	10788
367	10791
367	10797
367	10801
367	10802
367	10806
367	10810
367	10818
367	10826
367	10827
367	10846
367	10847
367	10848
367	10849
367	10856
367	10857
367	10865
367	10867
367	10873
367	10890
367	10892
367	10895
367	10904
367	10920
367	10924
367	10927
367	10928
367	10930
367	10933
367	10935
367	10938
367	10939
367	10940
367	10946
367	10950
367	10952
367	10953
367	10955
367	10957
367	10962
367	10964
367	10966
367	10971
367	10972
367	10973
367	10979
367	10981
367	10982
367	10983
367	11001
367	11007
367	11009
367	11010
367	11011
367	11016
367	11030
367	11031
367	11034
367	11046
367	11057
367	11062
367	11063
367	11069
367	11072
367	11073
367	11077
367	11078
367	11080
367	11083
367	11096
367	11098
367	11099
367	11100
367	11107
367	11108
367	11113
367	11118
367	11124
367	11138
367	11141
367	11142
367	11143
367	11144
367	11147
367	11154
367	11158
367	11159
367	11161
367	11162
367	11164
367	11165
367	11166
367	11167
367	11169
367	11170
367	11171
367	11173
367	11174
367	11177
367	11183
367	11190
367	11193
367	11199
367	11200
367	11212
367	11214
367	11216
367	11217
367	11221
367	11226
367	11228
367	11231
367	11237
367	11238
367	11240
367	11245
367	11248
367	11249
367	11250
367	11251
367	11252
367	11259
367	11261
367	11262
367	11270
367	11275
367	11278
367	11311
367	11313
367	11318
367	11321
367	11329
367	11330
367	11332
367	11342
367	11343
367	11346
367	22795
367	22798
367	22800
367	22801
367	22803
367	22806
367	22807
367	22808
367	22818
367	22821
367	22822
367	22823
367	22828
367	22829
367	22832
367	22835
367	22836
367	22837
367	22841
367	22844
367	22847
367	22848
367	22849
